* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 21:53:30
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NiceHCK YD520 White Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
10600.000000 -24.926 156.9883
10750.000000 -25.404 162.1042
10900.000000 -25.807 167.2978
11060.000000 -26.150 172.8749
11200.000000 -26.381 177.7428
11380.000000 -26.582 -176.0174
11500.000000 -26.656 -171.8702
11720.000000 -26.675 -164.3506
11800.000000 -26.646 -161.6442
12060.000000 -26.346 -152.8029
12200.000000 -26.009 -148.2956
12410.000000 -25.378 -142.6140
12500.000000 -25.076 -140.4234
12650.000000 -24.497 -137.0275
12800.000000 -23.807 -134.1062
13150.000000 -21.801 -130.3943
13200.000000 -21.482 -130.3683
13400.000000 -20.207 -131.9668
13600.000000 -19.088 -136.6134
13800.000000 -18.343 -143.9139
14000.000000 -18.112 -152.1181
14300.000000 -18.636 -161.7165
14500.000000 -19.298 -165.2538
14750.000000 -20.181 -166.8633
15000.000000 -20.995 -165.6004
15250.000000 -21.689 -161.4518
15500.000000 -22.189 -155.6546
15750.000000 -22.410 -149.2980
16000.000000 -22.307 -142.5634
16250.000000 -21.902 -135.9188
16500.000000 -21.335 -131.7926
16750.000000 -20.944 -131.9181
17000.000000 -21.138 -135.1189
17250.000000 -22.088 -137.7195
17500.000000 -23.559 -136.6465
17750.000000 -25.086 -131.7776
18000.000000 -26.240 -125.6242
18250.000000 -26.737 -121.3877
18500.000000 -26.483 -121.3896
18750.000000 -25.822 -129.0753
19000.000000 -25.640 -147.5107
19250.000000 -26.786 -172.1021
19500.000000 -29.408 168.1005
19750.000000 -32.947 157.8333
20000.000000 -36.563 154.4872
